DATA_TYPE Graph,,,
VERSION Tekscan Pressure Measurement System 6.85-29,,,
HARDWARE 00114-2337,,,
MAP_VERSION 8.0,,,
HW_TYPE 4,,,
VersaPogoFsx 0,,,
VersaV6CuffFsx 0,,,
SENSOR_TYPE Socket XL Med,,,
ROWS 16,,,
COLS 15,,,
ROW_SPACING 1.27 centimeters,,,
COL_SPACING 1.27 centimeters,,,
SENSEL_AREA 1.6129 cm2,,,
NOISE_THRESHOLD 3,,,
SECONDS_PER_FRAME 0.005,,,
MICRO_SECOND 1,,,
TIME 11/3/2021 2:35:15.481PM,,,
SCALE_FACTOR  0.10632 N/cm2 / raw,,,
EXPONENT 1.00413,,,
SATURATION_PRESSURE 27.7392 N/cm2 (Exponential Extrapolation),,,
CALIBRATION_POINT_1 2.99895 (Pounds) 77 (Raw Sum) 9 (Number of Loaded Cells),,,
CALIBRATION_MODE_1 Point,,,
CALIBRATION_POINT_2 32 (Pounds) 815 (Raw Sum) 22 (Number of Loaded Cells),,,
CALIBRATION_MODE_2 Point,,,
CALIBRATION_INFO C:\Tekscan\Research\Database\MOVIES\ConwayBrian\Calibration_1.cal,,,
SENSITIVITY Default,,,
MAP_INDEX 0,,,
SUBMAP 0,,,
372,1.855,50,0
373,1.86,61,0
374,1.865,75,0
375,1.87,62,0
376,1.875,43,0
377,1.88,80,0
378,1.885,54,0
379,1.89,43,0
380,1.895,58,0
381,1.9,71,0
382,1.905,64,0
383,1.91,51,0
384,1.915,68,0
385,1.92,75,0
386,1.925,84,0
387,1.93,54,0
388,1.935,29,0
389,1.94,57,0
390,1.945,70,0
391,1.95,89,0
392,1.955,99,0
393,1.96,36,0.3
394,1.965,74,0
395,1.97,65,0
396,1.975,80,0
397,1.98,95,0.3
398,1.985,70,0
399,1.99,59,0
400,1.995,57,0
401,2,75,0
402,2.005,68,0
403,2.01,58,0
404,2.015,86,0
405,2.02,69,0
406,2.025,34,0
407,2.03,74,0
408,2.035,53,0
409,2.04,90,0
410,2.045,46,0
411,2.05,65,0
412,2.055,75,0
413,2.06,88,0
414,2.065,32,0
415,2.07,47,0
416,2.075,74,0
417,2.08,51,0
418,2.085,47,0
419,2.09,47,0
420,2.095,59,0
421,2.1,44,0
422,2.105,33,0
423,2.11,58,0
424,2.115,51,0
425,2.12,65,0
426,2.125,77,0
427,2.13,69,0
428,2.135,27,0
429,2.14,79,0
430,2.145,43,0
431,2.15,55,0
432,2.155,50,0
433,2.16,68,0
434,2.165,38,0
435,2.17,49,0
436,2.175,53,0
437,2.18,75,0
438,2.185,42,0
439,2.19,49,0
440,2.195,43,0
441,2.2,60,0
442,2.205,35,0
443,2.21,69,0
444,2.215,59,0
445,2.22,65,0
446,2.225,79,0
447,2.23,58,0
448,2.235,78,0
449,2.24,87,0
450,2.245,68,0
451,2.25,30,0
452,2.255,33,0
453,2.26,36,0
454,2.265,28,0
455,2.27,66,0
456,2.275,31,0
457,2.28,39,0
458,2.285,51,0
459,2.29,86,0
460,2.295,42,0
461,2.3,51,0
462,2.305,61,0
463,2.31,35,0
464,2.315,73,0
465,2.32,58,0
466,2.325,53,0
467,2.33,61,0
468,2.335,75,0
469,2.34,75,0
470,2.345,64,0
471,2.35,75,0
472,2.355,46,0
473,2.36,35,0
474,2.365,42,0
475,2.37,66,0
476,2.375,28,0
477,2.38,60,0
478,2.385,35,0
479,2.39,42,0
480,2.395,78,0
481,2.4,98,0
482,2.405,72,0
483,2.41,65,0
484,2.415,54,0
485,2.42,53,0
486,2.425,53,0
487,2.43,68,0
488,2.435,59,0
489,2.44,67,0
490,2.445,67,0
491,2.45,69,0
492,2.455,66,0
493,2.46,62,0.3
494,2.465,62,0
495,2.47,68,0
496,2.475,54,0
497,2.48,81,0
498,2.485,55,0
499,2.49,52,0
500,2.495,46,0
501,2.5,50,0
502,2.505,51,0
503,2.51,68,0
504,2.515,88,0
505,2.52,33,0
506,2.525,35,0
507,2.53,55,0
508,2.535,58,0
509,2.54,95,0
510,2.545,54,0
511,2.55,71,0
