DATA_TYPE Graph,,,
VERSION Tekscan Pressure Measurement System 6.85-29,,,
HARDWARE 00114-2337,,,
MAP_VERSION 8.0,,,
HW_TYPE 4,,,
VersaPogoFsx 0,,,
VersaV6CuffFsx 0,,,
FILENAME C:\Tekscan\Research\Database\MOVIES\TaquetLéon\TaquL07.fsx,,,
SENSOR_TYPE Socket XL Med,,,
ROWS 16,,,
COLS 15,,,
ROW_SPACING 1.27 centimeters,,,
COL_SPACING 1.27 centimeters,,,
SENSEL_AREA 1.6129 cm2,,,
NOISE_THRESHOLD 3,,,
SECONDS_PER_FRAME 0.005,,,
MICRO_SECOND 1,,,
TIME 11/8/2021 2:24:38.239PM,,,
SCALE_FACTOR  0.10632 N/cm2 / raw,,,
EXPONENT 1.00413,,,
SATURATION_PRESSURE 27.7392 N/cm2 (Exponential Extrapolation),,,
CALIBRATION_POINT_1 2.99895 (Pounds) 77 (Raw Sum) 9 (Number of Loaded Cells),,,
CALIBRATION_MODE_1 Point,,,
CALIBRATION_POINT_2 32 (Pounds) 815 (Raw Sum) 22 (Number of Loaded Cells),,,
CALIBRATION_MODE_2 Point,,,
CALIBRATION_INFO C:\Tekscan\Research\Database\MOVIES\TaquetLéon\TaquL07.fsx,,,
SENSITIVITY Default,,,
690,3.445,38,0.2
691,3.45,56,0.2
692,3.455,32,0.2
693,3.46,16,0.2
694,3.465,67,0.2
695,3.47,30,0.3
696,3.475,41,0.2
697,3.48,38,0.2
698,3.485,41,0.2
699,3.49,43,0.2
700,3.495,52,0
701,3.5,45,0
702,3.505,41,0
703,3.51,50,0.2
704,3.515,41,0
705,3.52,19,0
706,3.525,75,0
707,3.53,46,0.4
708,3.535,53,0
709,3.54,70,0
710,3.545,55,0
711,3.55,38,0.2
712,3.555,29,0
713,3.56,43,0
714,3.565,29,0.2
715,3.57,50,0
716,3.575,29,0
717,3.58,21,0
718,3.585,61,0
719,3.59,31,0
720,3.595,63,0
721,3.6,51,0
722,3.605,49,0
723,3.61,41,0
724,3.615,36,0
725,3.62,81,0
726,3.625,21,0
727,3.63,41,0.2
728,3.635,30,0
729,3.64,39,0
730,3.645,55,0
731,3.65,28,0
732,3.655,43,0
733,3.66,56,0
734,3.665,42,0
735,3.67,32,0
736,3.675,49,0
737,3.68,39,0.2
738,3.685,36,0
739,3.69,29,0
740,3.695,27,0
741,3.7,54,0
742,3.705,44,0
743,3.71,46,0.2
744,3.715,29,0
745,3.72,30,0
746,3.725,12,0
747,3.73,33,0
748,3.735,62,0
749,3.74,6,0
750,3.745,30,0
751,3.75,35,0
752,3.755,38,0
753,3.76,48,0
754,3.765,45,0
755,3.77,43,0
756,3.775,33,0
757,3.78,33,0
758,3.785,30,0
759,3.79,48,0
760,3.795,45,0
761,3.8,80,0
762,3.805,69,0
763,3.81,66,0
764,3.815,34,0
765,3.82,45,0
766,3.825,41,0.2
767,3.83,55,0
768,3.835,51,0
769,3.84,22,0
770,3.845,27,0
771,3.85,37,0
772,3.855,60,0
773,3.86,37,0
774,3.865,51,0
775,3.87,37,0
776,3.875,60,0
777,3.88,37,0
778,3.885,48,0
779,3.89,41,0
780,3.895,41,0
781,3.9,29,0
782,3.905,21,0
783,3.91,53,0
784,3.915,35,0
785,3.92,28,0
786,3.925,38,0
787,3.93,61,0.2
788,3.935,56,0
789,3.94,45,0
790,3.945,39,0
791,3.95,37,0
792,3.955,23,0
793,3.96,39,0
794,3.965,34,0
795,3.97,47,0
796,3.975,49,0
797,3.98,31,0
798,3.985,56,0
799,3.99,21,0
800,3.995,28,0.2
801,4,46,0
802,4.005,89,0
803,4.01,58,0
804,4.015,54,0
805,4.02,57,0
806,4.025,49,0
807,4.03,43,0
808,4.035,31,0
809,4.04,63,0
810,4.045,39,0
811,4.05,47,0
812,4.055,64,0
813,4.06,51,0
814,4.065,33,0
815,4.07,42,0
816,4.075,44,0
817,4.08,18,0
818,4.085,56,0
819,4.09,34,0
820,4.095,32,0
821,4.1,44,0
822,4.105,64,0
823,4.11,24,0
824,4.115,38,0
825,4.12,58,0
826,4.125,28,0
827,4.13,58,0
828,4.135,44,0
829,4.14,58,0
830,4.145,73,1
831,4.15,40,0.9
832,4.155,58,1
833,4.16,72,1.3
834,4.165,71,1.2
835,4.17,108,1.6
836,4.175,86,1.6
837,4.18,50,1.5
838,4.185,86,1.5
839,4.19,58,1.7
840,4.195,95,1.7
841,4.2,72,1.6
842,4.205,90,2.1
843,4.21,86,1.7
844,4.215,81,2
845,4.22,82,1.8
846,4.225,71,1.9
847,4.23,75,2
848,4.235,141,2
849,4.24,91,2.1
850,4.245,91,2.1
851,4.25,94,2.1
852,4.255,95,2.1
853,4.26,78,2.1
854,4.265,99,2.1
855,4.27,65,2.2
856,4.275,113,2.2
857,4.28,90,2.2
858,4.285,138,2.5
859,4.29,83,2.5
860,4.295,81,2.3
861,4.3,121,2.3
862,4.305,116,2.3
863,4.31,88,2.4
864,4.315,115,2.3
865,4.32,125,2.6
866,4.325,104,2.4
867,4.33,147,2.7
868,4.335,113,2.9
869,4.34,137,2.7
870,4.345,123,2.9
871,4.35,108,2.7
872,4.355,120,2.7
873,4.36,127,2.7
874,4.365,136,2.7
875,4.37,83,2.7
876,4.375,97,2.7
877,4.38,119,2.7
878,4.385,87,2.7
879,4.39,103,2.7
880,4.395,97,2.7
881,4.4,123,2.7
882,4.405,126,2.7
883,4.41,146,2.7
884,4.415,99,2.7
885,4.42,97,2.7
886,4.425,119,2.6
887,4.43,87,2.5
888,4.435,103,2.5
889,4.44,120,2.4
890,4.445,94,2.3
891,4.45,102,2.2
892,4.455,112,2.1
893,4.46,105,2
894,4.465,83,1.8
895,4.47,122,1.6
896,4.475,66,1.4
897,4.48,68,1.2
898,4.485,86,1.1
899,4.49,72,1
900,4.495,78,0.8
901,4.5,63,0.7
902,4.505,22,0.4
903,4.51,39,0.3
904,4.515,55,0.3
905,4.52,58,0.3
906,4.525,72,0.3
907,4.53,65,0.3
908,4.535,55,0.3
909,4.54,129,0.6
910,4.545,40,0.3
911,4.55,67,0.3
912,4.555,48,0.6
913,4.56,54,0.3
914,4.565,59,0.6
915,4.57,38,0.3
916,4.575,56,0.6
917,4.58,65,0.3
918,4.585,62,0.3
919,4.59,106,0.3
920,4.595,53,0.3
921,4.6,53,0.6
922,4.605,50,0.4
923,4.61,54,0.2
924,4.615,36,0.2
925,4.62,38,0.2
926,4.625,46,0.3
927,4.63,45,0.3
928,4.635,40,0.4
929,4.64,67,0.4
930,4.645,23,0.2
931,4.65,66,0.2
932,4.655,25,0.2
933,4.66,50,0.4
934,4.665,36,0.2
935,4.67,79,0.2
936,4.675,64,0.2
937,4.68,26,0.2
938,4.685,88,0.4
939,4.69,50,0.2
940,4.695,70,0.2
941,4.7,45,0.4
942,4.705,58,0.2
943,4.71,51,0.2
944,4.715,65,0.2
945,4.72,71,0.2
946,4.725,45,0.2
947,4.73,50,0
948,4.735,61,0.2
949,4.74,67,0.4
950,4.745,51,0.2
951,4.75,58,0.4
952,4.755,33,0.4
953,4.76,79,0.2
954,4.765,31,0.2
955,4.77,37,0.2
956,4.775,58,0.2
957,4.78,53,0.2
958,4.785,32,0.2
959,4.79,40,0.2
960,4.795,56,0.4
961,4.8,39,0
962,4.805,36,0
963,4.81,78,0.4
964,4.815,87,0
965,4.82,38,0
966,4.825,46,0
967,4.83,50,0
968,4.835,32,0.4
969,4.84,23,0.2
970,4.845,91,0.4
971,4.85,40,0.2
972,4.855,37,0.4
973,4.86,42,0.2
974,4.865,42,0
975,4.87,47,0
976,4.875,59,0
977,4.88,38,0
978,4.885,54,0.2
979,4.89,29,0
980,4.895,33,0
981,4.9,63,0.2
982,4.905,48,0.2
983,4.91,40,0
984,4.915,22,0.2
985,4.92,18,0
986,4.925,51,0.2
987,4.93,27,0.2
988,4.935,48,0.4
989,4.94,58,0.2
990,4.945,46,0.2
991,4.95,42,0
992,4.955,57,0.2
993,4.96,65,0.2
994,4.965,49,0.2
995,4.97,42,0.4
996,4.975,69,0
997,4.98,57,0.2
998,4.985,49,0.2
999,4.99,56,0.2
1000,4.995,39,0
1001,5,44,0.2
1002,5.005,69,0
1003,5.01,37,0
1004,5.015,36,0.2
1005,5.02,70,0.2
1006,5.025,64,0
1007,5.03,58,0.4
1008,5.035,37,0.2
1009,5.04,39,0.2
1010,5.045,38,0
1011,5.05,44,0
1012,5.055,28,0.2
1013,5.06,58,0.2
1014,5.065,43,0.4
1015,5.07,24,0.2
1016,5.075,34,0.2
1017,5.08,27,0
1018,5.085,27,0
1019,5.09,35,0.2
1020,5.095,61,0
1021,5.1,15,0.2
1022,5.105,39,0
1023,5.11,43,0.2
1024,5.115,50,0.2
1025,5.12,27,0
1026,5.125,43,0
1027,5.13,34,0.2
